Name,Gene Product,Gene symbol,Chromosome,Region,Mid Log Control 1 TPM,Mid Log Control 2 TPM,Mid Log Control 3 TPM,Mid Log Control AVG TPM,Mid Log Exiguo 1 TPM,Mid Log Exiguo 2 TPM,Mid Log Exiguo 3 TPM,Mid Log Exiguo AVG TPM,Stationary Control 1 TPM,Stationary Control 2 TPM,Stationary Control 3 TPM,Stationary Control AVG TPM,Stationary Exiguo 1 TPM,Stationary Exiguo 2 TPM,Stationary Exiguo 3 TPM,Stationary Exiguo AVG TPM
MAE_RS16815,"product=""hypothetical protein""",,NC_010296,3563078..3563398,42.49439484,37.82706116,44.725233,41.68222967,41.0358474,39.25235463,36.41632606,38.90150936,28.08617411,26.43033376,25.9367456,26.81775116,22.1222104,27.14124036,26.52767754,25.26370943
MAE_RS16820,"product=""type II toxin-antitoxin system YhaV family",,NC_010296,3563388..3563831,32.46540813,30.40016863,32.33513467,31.73357048,31.5730807,34.76107474,44.15006349,36.82807298,23.38214249,21.11982929,21.25177489,21.91791556,22.3309105,23.57008163,18.64604962,21.51568058
MAE_RS16825,"product=""type II toxin-antitoxin system RelE",,NC_010296,3564174..3564455,17.83905333,21.52923162,17.33913018,18.90247171,17.9987408,22.10852824,14.66785244,18.25837383,13.75697387,14.64693328,12.59679673,13.66690129,6.176634818,10.78576422,11.74304402,9.568481018
MAE_RS16830,"product=""HigA family addiction module antitoxin""",,NC_010296,3564472..3564786,12.59188856,12.39029248,17.17399561,14.05205889,7.672932585,11.4878946,15.41491077,11.52524598,3.816153181,6.024658786,5.99097654,5.277262836,11.05911758,6.055349145,5.631868049,7.582111591
MAE_RS32465,"product=""IS630-like element ISMae25 family transposase""",,NC_010296,complement(3564954..3566110),2.592065093,4.216661768,3.686625778,3.49845088,3.655751156,3.014598867,2.797866258,3.156072094,3.211361717,2.026189327,6.716204825,3.984585289,3.474126093,2.049615948,3.679941439,3.067894493
MAE_RS30110,"product=""IS630-like element ISMae21 family transposase""",,NC_010296,complement(3566138..3566986),0.683692993,0.510789443,0.98030418,0.724928872,0.569369556,0.410823426,0.211826414,0.397339799,0.450509571,0.525952336,0.523011878,0.499824595,0.473446866,0.303605988,0.139304157,0.305452337
MAE_RS16850,"product=""hypothetical protein""",,NC_010296,complement(3567378..3568355),155.2035524,168.7749772,141.5851673,155.187899,194.7418534,173.1463218,168.8074584,178.8985445,236.8308282,224.0657787,216.9107538,225.9357869,236.7350512,252.6484238,215.1339043,234.8391264
MAE_RS33455,"product=""hypothetical protein""",,NC_010296,3568774..3568953,5.374586581,3.91498825,5.779710061,5.023094964,4.028289607,7.993083288,8.99203128,7.004468058,6.374710428,6.201854633,1.85015452,4.808906527,2.23309105,3.436819785,0,1.889970278
MAE_RS16855,"product=""four-carbon acid sugar kinase family protein""",,NC_010296,complement(3568921..3570240),37.59767613,38.643398,36.96387298,37.73498237,45.95912234,48.94937782,47.95750016,47.62200011,21.89754426,20.97354476,15.47401962,19.44836955,13.60155458,13.55200529,15.14204523,14.09853503
lpxA,"product=""acyl-ACP--UDP-N-acetylglucosamine",lpxA,NC_010296,3570391..3571227,96.28022843,85.61810531,86.0120293,89.30345435,100.9238149,102.042686,96.68850838,99.88500308,31.85723183,31.20933299,22.41405834,28.49354105,16.32797757,16.62977315,15.96705243,16.30826772
lpxB,"product=""lipid-A-disaccharide synthase""",lpxB,NC_010296,3571460..3572689,19.8990791,17.54032259,17.25454906,18.23131692,17.88167582,23.32349802,18.8613339,20.02216925,5.863845132,6.988431318,5.776092159,6.209456203,3.485800663,3.855944149,3.076923032,3.472889281
gcvP,"product=""aminomethyl-transferring glycine dehydrogenase""",gcvP,NC_010296,complement(3572729..3575716),37.4278439,44.70125601,38.8215465,40.31688214,66.32926662,73.13131332,57.5995578,65.68671258,33.2633341,29.17860523,22.17956322,28.20716752,15.11147959,15.14823178,14.36804891,14.87592009
MAE_RS16875,"product=""glycosyltransferase family 39 protein""",,NC_010296,complement(3575825..3577450),8.865092996,7.90109749,5.118562416,7.294917634,10.40517611,11.98560292,8.958850353,10.44987646,9.341958349,7.758039559,6.963681218,8.021226375,7.416169538,8.940804238,8.219202263,8.19205868
MAE_RS30130,"product=""hypothetical protein""",,NC_010296,3577691..3577864,4.447933722,4.361525371,1.195802082,3.335087058,4.167196145,3.006802491,5.167834069,4.113944235,3.768301731,2.566284676,1.275968634,2.53685168,3.850156982,1.481387838,5.437665703,3.589736841
MAE_RS16880,"product=""aminotransferase class IV""",,NC_010296,3577930..3578742,18.68214229,17.06903761,19.45053718,18.40057236,19.17525311,17.69686337,16.8116698,17.89459543,27.55541671,27.59939737,18.43327381,24.52936263,24.39095759,22.76417533,30.25830214,25.80447835
MAE_RS16885,"product=""single-stranded DNA-binding protein""",,NC_010296,complement(3578799..3579149),142.2198295,155.5184681,127.1536214,141.6306397,137.3750046,126.8211039,104.5227568,122.9062884,230.5481354,204.8202248,220.7534794,218.7072799,237.0512037,213.4059465,218.6801414,223.0457639
MAE_RS16890,"product=""rod shape-determining protein""",,NC_010296,3579373..3580410,52.09931617,51.54415388,52.31806911,51.98717972,53.32244624,57.66948689,50.41774764,53.80322692,21.10866128,14.30369941,10.90842549,15.44026206,10.84275423,13.06190178,11.62183175,11.84216259
mreC,"product=""rod shape-determining protein MreC""",mreC,NC_010296,3580501..3581250,23.86316442,23.05626926,22.7489388,23.22279083,26.42557982,34.1231992,25.41747508,28.65541804,13.11369002,12.05640541,8.732729332,11.30094159,5.538065803,8.042158297,5.203846077,6.261356726
mreD,"product=""rod shape-determining protein MreD""",mreD,NC_010296,3581217..3581798,28.75680862,31.38820873,27.52810359,29.22437364,35.29944501,38.42972565,41.71560903,38.48159323,25.91193046,27.23701107,16.02195666,23.05696606,11.97120975,15.14680885,16.46015043,14.52605634
MAE_RS33460,"product=""hypothetical protein""",,NC_010296,complement(3581870..3582040),0.565745956,0.317003097,1.825171598,0.902640217,3.533587375,3.314516196,3.155098695,3.334400755,0.958603072,1.95848041,1.298354049,1.405145844,1.567081438,0.904426259,0,0.823835899
MAE_RS16905,"product=""PBP1A family penicillin-binding protein""",,NC_010296,3582082..3584532,35.64199522,38.61540053,36.33364856,36.86368144,55.07465717,65.46021253,57.23202283,59.25563085,42.26770754,37.71213441,31.16049717,37.04677971,23.888881,24.27227682,23.69244857,23.95120213
MAE_RS16910,"product=""M61 family metallopeptidase""",,NC_010296,3584982..3586742,54.16704296,43.24905117,39.46350584,45.62653332,50.78252656,59.02279869,52.49181235,54.09904587,38.31962705,42.72623532,39.46155807,40.16914015,36.21639999,42.03810231,33.84877424,37.36775885
MAE_RS16915,"product=""branched-chain amino acid transaminase""",,NC_010296,3586765..3587688,84.911488,106.7724068,87.03342619,92.90577367,131.5733554,122.1139289,116.5849943,123.4240928,51.2697026,62.3407206,52.26085818,55.29042713,58.00236493,58.63794796,54.27072847,56.97034712
MAE_RS34155,"product=""hypothetical protein""",,NC_010296,complement(3587766..3587915),0,0,0,0,0,0.871972722,0,0.290657574,0,0,0,0,0,0,0,0
kaiC_2,"product=""circadian clock protein KaiC""",kaiC,NC_010296,3588264..3589784,17.7456764,24.66246581,23.39243599,21.93352607,32.81427234,33.99604368,27.54955014,31.45328872,8.154743686,8.36699915,7.006502323,7.842748386,9.425670308,8.405634188,6.842664139,8.224656212
MAE_RS35190,"product=""amino acid ABC transporter substrate-binding",,NC_010296,3590079..3590165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS33465,"product=""hypothetical protein""",,NC_010296,3590243..3590386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS16925,"product=""amino acid ABC transporter substrate-binding",,NC_010296,3590353..3591105,26.97999638,29.37141047,27.21759878,27.85633521,31.7769459,29.70265648,27.46569979,29.64843406,24.0185447,23.12723481,20.93401927,22.69326626,19.39497406,24.09881602,25.91556811,23.13645273
MAE_RS16930,"product=""trans-splicing intein-formed DNA polymerase III",,NC_010296,3591189..3593813,21.11751848,19.22560384,15.81328673,18.71880301,29.7863243,27.37163898,22.88257865,26.68018064,19.50401199,21.60371762,19.28389625,20.13054195,19.44703291,19.28546874,20.86043925,19.86431363
rrf_2,"product=""5S ribosomal RNA""",rrf,NC_010296,complement(3593861..3593978),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS16940,"product=""23S ribosomal RNA""",,NC_010296,complement(3594034..3596913),78573.56698,86682.88416,85047.5666,83434.67258,83884.01178,81987.71965,78905.01204,81592.24782,101143.0529,108390.3561,99738.05275,103090.4872,119215.7988,96680.19287,85350.38536,100415.459
MAE_RS16945,"product=""tRNA-Ile""",,NC_010296,complement(3597066..3597139),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS16950,"product=""16S ribosomal RNA""",,NC_010296,complement(3597272..3598760),4707.834645,3700.892576,9174.065076,5860.930766,4619.520239,3930.436078,6316.403759,4955.453359,5605.097014,18728.46808,9146.150025,11159.90504,10740.52307,3923.237113,5660.084124,6774.614768
MAE_RS16955,"product=""Hpt domain-containing protein""",,NC_010296,3599646..3600524,24.54333394,18.00750699,23.43445581,21.99509892,27.77182596,27.52814908,24.3470244,26.54899981,15.47833151,13.71604711,12.50275068,13.8990431,7.621471159,9.794349899,11.03307939,9.482966815
MAE_RS16960,"product=""ISL3-like element ISMae36 family transposase""",,NC_010296,complement(3600608..3601822),8.041973996,4.639986074,3.853140041,5.511700037,6.962475864,7.35614848,8.733001572,7.683875306,4.362235707,4.134569755,2.466872693,3.654559385,3.087730834,4.285417263,1.946818585,3.106655561
MAE_RS16965,"product=""BamA",,NC_010296,3602384..3604369,36.82647241,63.56965582,52.12215871,50.83942898,77.09732526,79.68935,68.27786088,75.02151205,27.87044309,26.25014604,15.70674985,23.27577966,17.00117657,16.66494186,14.82831723,16.16481189
lpxC,"product=""UDP-3-O-acyl-N-acetylglucosamine deacetylase""",lpxC,NC_010296,3604469..3605281,21.18102756,35.20489008,35.82993691,30.73861818,46.97193785,42.79423324,42.47158686,44.07925265,15.12187503,16.88918347,13.6542769,15.22177846,10.38263735,9.194444074,7.128157715,8.901746381
MAE_RS16975,"product=""hypothetical protein""",,NC_010296,complement(3605607..3606713),141.1375175,188.9183823,216.2457374,182.1005458,254.470002,254.3450696,274.2285239,261.0145318,145.6583079,140.6762148,131.5665436,139.3003555,93.80192756,105.7590479,99.57264811,99.71120784
acsF_1,"product=""magnesium-protoporphyrin IX monomethyl ester",acsF,NC_010296,3607292..3608368,409.3368978,558.4331857,500.0817658,489.2839498,854.4686729,979.9775145,995.2183181,943.2215018,277.9201251,314.0660647,245.2098943,279.0653614,227.1656967,247.4223046,209.1948759,227.9276257
MAE_RS16985,"product=""zinc ribbon domain-containing protein""",,NC_010296,3608533..3609072,75.60251791,60.63212571,67.62260772,67.95241711,68.48092332,65.31721596,64.94244813,66.24686247,63.34236076,67.6002155,79.14549889,70.02935838,68.48145886,71.69587941,92.42521232,77.53418353
clpB_1,"product=""ATP-dependent chaperone ClpB""",clpB,NC_010296,complement(3609174..3611834),41.70000547,37.09579535,33.30989609,37.36856564,39.91957796,43.45117737,43.05091263,42.14055598,17.08410074,16.86456976,15.31018509,16.41961853,14.4508936,16.04107543,15.60033799,15.36410234
MAE_RS32480,"product=""GNAT family N-acetyltransferase""",,NC_010296,complement(3612398..3612511),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS16995,"product=""GNAT family N-acetyltransferase""",,NC_010296,complement(3612637..3613014),49.13907731,30.25870039,29.44899888,36.28225886,32.92966901,31.83392478,47.57688508,37.44682629,17.34615082,17.42425825,22.61299968,19.12780292,9.570390213,12.0015929,10.95085454,10.84094588
MAE_RS17000,"product=""hypothetical protein""",,NC_010296,complement(3613037..3613339),165.7075506,78.89610746,78.62694678,107.743535,100.1089793,107.1979667,170.9376243,126.0815235,86.19834751,90.26461693,84.6308305,87.03126498,42.45083976,53.5939719,37.08111141,44.37530769
MAE_RS17005,"product=""methylenetetrahydrofolate reductase""",,NC_010296,complement(3613459..3614352),101.395724,90.52778715,95.07429101,95.66593406,95.97602755,75.93185283,73.22369991,81.71052676,105.002421,133.6104253,127.2757304,121.9628589,106.4090366,109.7937059,101.2035349,105.8020925
MAE_RS17010,"product=""GDSL-type esterase",,NC_010296,3615012..3615737,80.48554451,69.43939744,74.37197162,74.76563785,45.60956001,53.38731062,66.38744857,55.1281064,25.9654675,20.2969788,21.55965184,22.60736605,15.68700324,20.09545453,15.63890632,17.1404547
MAE_RS17015,"product=""IS5 family transposase""",,NC_010296,3616333..3617190,9.584052995,2.021726046,7.396412177,6.334063739,8.169258644,3.861883852,9.222596184,7.08457956,0,1.561306061,3.105154438,1.555486833,0.156160213,0.060084262,1.378429243,0.531557906
MAE_RS27945,"product=""ISKra4 family transposase""",,NC_010296,3618166..3618552,18.49857707,21.29081266,18.54883694,19.44607556,16.55033715,18.36324984,15.7999516,16.90451286,10.44803038,4.61533368,1.147382648,5.403582236,7.616744665,11.45606595,9.473762532,9.515524383
MAE_RS17030,"product=""IS701-like element ISMae34 family transposase""",,NC_010296,complement(3618572..3619198),10.80060461,14.61096093,14.60137279,13.33764611,14.64832584,15.9235848,11.47308616,14.01499894,10.54463379,10.86066409,10.79994504,10.73508098,13.6763471,8.633159747,11.12900241,11.14616975
MAE_RS17035,"product=""IS701-like element ISMae34 family transposase""",,NC_010296,complement(3619410..3619955),9.567945342,16.97708345,18.86344932,15.13615937,16.37875994,16.60900423,27.99716699,20.32831039,12.20902154,9.405010322,6.709351554,9.441127806,15.21446649,9.536230722,1.516272167,8.75565646
MAE_RS17040,"product=""IS630-like element ISMae27 family transposase""",,NC_010296,complement(3620799..3621869),10.38785642,5.972444906,14.37642167,10.24557433,4.06214078,7.368210212,6.884655135,6.105002042,11.68314276,12.09101071,11.60881267,11.79432205,11.8847983,15.49938334,6.404869546,11.26301706
MAE_RS33470,"product=""hypothetical protein""",,NC_010296,complement(3622059..3622208),0.64495039,0,0,0.214983463,0,0.290657574,0,0.096885858,1.092807502,0.744222556,0.740061808,0.859030622,2.67970926,0,0,0.89323642
MAE_RS17045,"product=""ISKra4 family transposase""",,NC_010296,3622288..3622962,8.742660839,10.76119847,2.928386431,7.477415247,7.877544121,11.36794068,21.84730563,13.69759681,0.971384446,4.134569755,2.466872693,2.524275631,2.381963786,1.145606595,1.752136726,1.759902369
MAE_RS17050,"product=""IS1380-like element ISMae9 family transposase""",,NC_010296,complement(3624713..3626197),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS32490,"product=""hypothetical protein""",,NC_010296,3626437..3626658,0.43577729,4.883561226,4.217626261,3.178988259,3.266180763,4.124195308,7.290836173,4.893737415,4.430300683,3.01711847,1.500125286,2.982514813,5.431843094,4.412133508,2.663721375,4.169232659
MAE_RS17055,"product=""DUF2442 domain-containing protein""",,NC_010296,complement(3626730..3627038),41.95308361,44.0326535,42.42194958,42.80256223,35.58974313,34.28630607,36.66653532,35.51419484,36.95740581,38.29494705,27.66250447,34.30495244,36.85684257,28.69577685,33.29910332,32.95057424
MAE_RS17060,"product=""ISAs1 family transposase""",,NC_010296,3627227..3628318,1.949025903,1.191374277,0.952699461,1.364366547,1.992011344,0.798509819,0.988135305,1.259552156,0.450332762,0.715598611,1.423195784,0.863042386,0.858881173,0.94418126,0.758136084,0.853732839
MAE_RS30155,"product=""DUF4160 domain-containing protein""",,NC_010296,complement(3628532..3628684),0,0,0,0,0,0.284958406,0,0.094986135,0,0,0,0,0,0,0,0
MAE_RS17065,"product=""PEP-CTERM sorting domain-containing protein""",,NC_010296,complement(3629103..3629318),4.926704366,7.026901987,7.224637577,6.392747977,3.916392674,4.440601827,9.991145866,6.116046789,15.68381137,13.4373517,11.82043165,13.64719824,14.26697059,10.97872987,15.33119636,13.52563227
MAE_RS17070,"product=""hypothetical protein""",,NC_010296,complement(3629428..3629796),16.25484722,21.1541579,21.70915487,19.70605333,19.97769643,17.60486933,25.83076736,21.1377777,18.36153526,31.16053791,21.35950746,23.62719354,18.15521179,17.32380705,12.82051263,16.09984382
MAE_RS17075,"product=""hypothetical protein""",,NC_010296,complement(3629793..3630068),51.17541136,47.52979046,38.07069888,45.5919669,48.16433226,44.07253433,39.09578817,43.77755159,39.99041945,38.02006536,45.04724048,41.01924176,37.38000235,34.55498153,36.42349445,36.11949278
MAE_RS35195,"product=""DUF5615 family PIN-like protein""",,NC_010296,complement(3630470..3630646),10.93136254,11.33151749,13.51864387,11.92717463,17.06902376,15.7644786,2.032097464,11.62186661,20.37437715,22.70509493,19.44230173,20.84059127,18.1675204,22.42670538,10.02281602,16.87234727
MAE_RS17085,"product=""DUF433 domain-containing protein""",,NC_010296,complement(3630650..3630880),79.99060029,68.75673669,82.41716425,77.05483375,98.35304495,75.68421248,83.3028006,85.78001934,120.6345944,136.2797148,126.3871789,127.7671627,143.845865,120.5118626,109.053445,124.4703909
MAE_RS17090,"product=""DUF2442 domain-containing protein""",,NC_010296,complement(3631051..3631365),19.34851169,25.12475976,28.73341573,24.40222906,36.83007641,31.41869968,29.68797629,32.64558412,58.9769128,65.20807157,55.68084078,59.95527505,63.37725074,53.18887763,60.82417493,59.1301011
MAE_RS17095,"product=""DUF4160 domain-containing protein""",,NC_010296,complement(3631346..3631564),18.55336738,21.2869751,24.22727779,21.35587342,45.80110101,33.04736801,30.38403263,36.41083389,56.63637053,52.5033721,41.05822358,50.06598874,36.09654025,43.31334524,39.96311849,39.79100133
MAE_RS17100,"product=""clan AA aspartic protease""",,NC_010296,complement(3632046..3632426),7.617524288,8.252064875,8.191715048,8.020434737,6.343763161,5.836037905,8.024384869,6.734728645,13.19400133,18.16606239,14.56814582,15.30940318,17.58339409,13.39547869,13.03755281,14.67214186
